[dotenv@17.2.3] injecting env (18) from .env.local -- tip: ⚙️  load multiple .env files with { path: ['.env.local', '.env'] }
   Syncing fanselfie.me/EHF_MOL_Dinamo_v_Veszprem_SelfieSlideshow_240925... ✅ 3 clicks, 2 countries
   Syncing bit.ly/3IqMLrr... ✅ 0 clicks, 0 countries
   Syncing bit.ly/CHL_LAU_MHK_Livefeed... ✅ 8 clicks, 1 countries
   Syncing bit.ly/CHL_HCB_ING_Livefeed... ✅ 7 clicks, 2 countries
   Syncing bit.ly/3Kavh2Y... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/4n7zD9A... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/MTK_ZTE_Slideshow_20250921... ✅ 7 clicks, 1 countries
   Syncing bit.ly/468FANB... ✅ 0 clicks, 0 countries
   Syncing bit.ly/CHL_ZSC_SPA_Livefeed... ✅ 16 clicks, 3 countries
   Syncing bit.ly/47HY2On... ✅ 0 clicks, 0 countries
   Syncing bit.ly/42saBJZ... ✅ 0 clicks, 0 countries
   Syncing bit.ly/MOLMOVE_EN... ✅ 32 clicks, 3 countries
   Syncing fanselfie.me/4m5GtuZ... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/EHF_MOL_Veszprem_v_Nantes_SelfieSlideshow_180925... ✅ 7 clicks, 1 countries
   Syncing fanselfie.me/EHF_MOL_Plock_v_Zagreb_SelfieSlideshow_170925... ✅ 16 clicks, 3 countries
   Syncing fanselfie.me/4gfydas... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/EHF_MOL_Kielce_v_Zagreb_SelfieSlideshow_170925... ✅ 1 clicks, 1 countries
   Syncing fanselfie.me/EHF_MOL_Dinamo_v_Sporting_SelfieSlideshow_100925... ✅ 7 clicks, 3 countries
   Syncing fanselfie.me/4g8VCdR... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/4njjXju... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/EHF_MOL_Szeged_v_Plock_SelfieSlideshow_110925... ✅ 13 clicks, 4 countries
   Syncing fanselfie.me/EHF_MOL_Kielce_v_Kolstad_SelfieSlideshow_110925... ✅ 21 clicks, 3 countries
   Syncing fanselfie.me/4neeni9... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/4mNAKv9... ✅ 0 clicks, 0 countries
   Syncing bit.ly/3I8UxWL... ✅ 83 clicks, 4 countries
   Syncing fanselfie.me/47owjSH... ✅ 0 clicks, 0 countries
   Syncing bit.ly/wateraidcampaignsharebutton... ✅ 12 clicks, 3 countries
   Syncing bit.ly/41zVD4p... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/4lYmDSy... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3Vtevyq... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/45I85l3... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3x3worldtour_31_08_2025... ✅ 9 clicks, 3 countries
   Syncing fanselfie.me/4lTgQ0u... ✅ 1 clicks, 1 countries
   Syncing fanselfie.me/4n5s3My... ✅ 1 clicks, 1 countries
   Syncing fanselfie.me/4fWFxaP... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/DVTK_Szuletesnap... ✅ 9 clicks, 2 countries
   Syncing fanselfie.me/3UNNTIc... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3x3wtgiantscreen... ✅ 5 clicks, 2 countries
   Syncing fanselfie.me/3x3wsgiantscreen... ✅ 12 clicks, 3 countries
   Syncing fanselfie.me/47bWZ96... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3HU91JU... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/fiba3x3_u21_day1_fb_album... ✅ 73 clicks, 3 countries
   Syncing bit.ly/4fULWn7... ✅ 0 clicks, 0 countries
   Syncing bit.ly/41r7wcV... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3x3u21giantscreen... ✅ 10 clicks, 2 countries
   Syncing fanselfie.me/4lG5j4n... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/DVTK_PuskásAkadémia_Slideshow20250830... ✅ 9 clicks, 1 countries
   Syncing fanselfie.me/3JzUIut... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/4fUrTVJ... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/Újpest_MTK_slideshow20250830... ✅ 6 clicks, 1 countries
   Syncing bit.ly/3HLbvKH... ✅ 0 clicks, 0 countries
   Syncing bit.ly/CHL_EVZ_BEL_Livefeed... ✅ 62 clicks, 2 countries
   Syncing bit.ly/4gcfsVH... ✅ 0 clicks, 0 countries
   Syncing bit.ly/CHL_KAL_RBS_Livefeed... ✅ 3 clicks, 2 countries
   Syncing bit.ly/45NIPbL... ✅ 0 clicks, 0 countries
   Syncing bit.ly/CHL_SCB_MHK_Livefeed... ✅ 12 clicks, 2 countries
   Syncing bit.ly/41Y9AJo... ✅ 0 clicks, 0 countries
   Syncing bit.ly/CHL_TYC_FHC_Livefeed... ✅ 24 clicks, 3 countries
   Syncing bit.ly/4fQLeY5... ✅ 0 clicks, 0 countries
   Syncing bit.ly/Facebook_Album... ✅ 583 clicks, 23 countries
   Syncing bit.ly/45Qzgco... ✅ 55 clicks, 7 countries
   Syncing bit.ly/4fQLjLf... ✅ 0 clicks, 0 countries
   Syncing bit.ly/leathermagic_album4... ✅ 254 clicks, 20 countries
   Syncing bit.ly/4oVexNi... ✅ 0 clicks, 0 countries
   Syncing bit.ly/leathermagic_album3... ✅ 432 clicks, 22 countries
   Syncing fanselfie.me/460HNKV... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/leathermagic_album2... ✅ 453 clicks, 18 countries
   Syncing bit.ly/leathermagic_album1... ✅ 532 clicks, 22 countries
   Syncing bit.ly/41nXclP... ✅ 0 clicks, 0 countries
   Syncing bit.ly/hungp1234... ✅ 1 clicks, 1 countries
   Syncing bit.ly/45LzHV3... ✅ 0 clicks, 0 countries
   Syncing bit.ly/3JMwSM4... ✅ 0 clicks, 0 countries
   Syncing bit.ly/MotoGP_HungarianGP_SelfieSlideshow... ✅ 1 clicks, 1 countries
   Syncing fanselfie.me/3HpfDzX... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/racing_leather_magic... ✅ 16 clicks, 1 countries
   Syncing fanselfie.me/3JrmvNN... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/hungariangp... ✅ 15 clicks, 3 countries
   Syncing fanselfie.me/3x3wt... ✅ 14 clicks, 4 countries
   Syncing fanselfie.me/4oQAH3a... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3x3ws... ✅ 24 clicks, 2 countries
   Syncing fanselfie.me/461jAUM... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3x3u21... ✅ 67 clicks, 2 countries
   Syncing fanselfie.me/3HKjc3D... ✅ 0 clicks, 0 countries
   Syncing bit.ly/4mgj9vw... ✅ 0 clicks, 0 countries
   Syncing bit.ly/4mHGF4g... ✅ 0 clicks, 0 countries
   Syncing bit.ly/WaterAid_EyeLock... ✅ 78 clicks, 2 countries
   Syncing bit.ly/45oDqJr... ✅ 0 clicks, 0 countries
   Syncing bit.ly/mtk_paks_slideshow_20250824... ✅ 3 clicks, 1 countries
   Syncing bit.ly/4lvjAAS... ✅ 0 clicks, 0 countries
   Syncing bit.ly/Seyu_MTK_ETO_Slideshow... ✅ 7 clicks, 1 countries
   Syncing fanselfie.me/418rhWp... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3V1HQQi... ✅ 0 clicks, 0 countries
   Syncing bit.ly/4mdJ6vB... ✅ 0 clicks, 0 countries
   Syncing bit.ly/CHL_KOM_ODE_Livefeed... ✅ 26 clicks, 3 countries
   Syncing bit.ly/CHL_BEL_ILV_Livefeed... ✅ 29 clicks, 4 countries
   Syncing bit.ly/4fAvckV... ✅ 0 clicks, 0 countries
   Syncing bit.ly/3HA7Yi2... ✅ 0 clicks, 0 countries
   Syncing bit.ly/CHL_MHK_ODE_Livefeed... ✅ 17 clicks, 3 countries
   Syncing bit.ly/4mcRdZk... ✅ 0 clicks, 0 countries
   Syncing bit.ly/CHL_GRE_SCB_Livefeed... ✅ 11 clicks, 3 countries
   Syncing bit.ly/DVTK_Kazincbarcika_Slideshow_20250816... ✅ 6 clicks, 1 countries
   Syncing bit.ly/3HvnjAs... ✅ 0 clicks, 0 countries
   Syncing bit.ly/Újpest_Kisvárda_Slideshow_20250815... ✅ 6 clicks, 1 countries
   Syncing bit.ly/4fKl09t... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3HpyyKG... ✅ 2 clicks, 1 countries
   Syncing fanselfie.me/41BFbAx... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/MKOSZ... ✅ 4 clicks, 1 countries
   Syncing fanselfie.me/46PBWJh... ✅ 0 clicks, 0 countries
   Syncing bit.ly/Újpest_Paks_Slideshow_20250810... ✅ 5 clicks, 1 countries
   Syncing fanselfie.me/41t12di... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/hisense_real... ✅ 7 clicks, 2 countries
   Syncing fanselfie.me/hisense_slideshow... ✅ 3 clicks, 2 countries
   Syncing fanselfie.me/3J3oPu4... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/4lg6pUw... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/hisense... ✅ 16 clicks, 3 countries
   Syncing fanselfie.me/45fdjTU... ✅ 0 clicks, 0 countries
   Syncing bit.ly/3Ur5mpT... ✅ 0 clicks, 0 countries
   Syncing bit.ly/HUN-DEN_Slideshow_20250810... ✅ 8 clicks, 1 countries
   Syncing bit.ly/4lbJfhX... ✅ 0 clicks, 0 countries
   Syncing bit.ly/HUN_TUR_Slideshow_20250809... ✅ 9 clicks, 1 countries
   Syncing fanselfie.me/fibau20wb... ✅ 227 clicks, 8 countries
   Syncing bit.ly/459dZu6... ✅ 0 clicks, 0 countries
   Syncing bit.ly/DVTK_ZTE_Slideshow_20250802... ✅ 15 clicks, 1 countries
   Syncing bit.ly/MTK_DVTK_Slideshow_20250809... ✅ 10 clicks, 1 countries
   Syncing bit.ly/MTK_DVTK_Slideshow_20280809... ✅ 2 clicks, 1 countries
   Syncing bit.ly/3IRDwQO... ✅ 0 clicks, 0 countries
   Syncing bit.ly/Újpest_Paks_Slideshow_20250809... ✅ 4 clicks, 1 countries
   Syncing bit.ly/3H8n7ab... ✅ 0 clicks, 0 countries
   Syncing bit.ly/MTK_DVTK_Slideshow_20280802... ✅ 1 clicks, 1 countries
